source,week,name,result,subfaction,manifestation_lore,unit_entries,models,units
Teams,April 13 - 19,Coven of Blood 2000/2000 pts,5-0,Coven of Blood,Manifestations of Khaine,12,59,"[{""name"": ""Morathi-Khaine"", ""points"": 730, ""models"": 1, ""regiment"": ""General's Regiment"", ""reinforced"": false, ""notes"": [""General""]}, {""name"": ""Blood Sisters"", ""points"": 280, ""models"": 10, ""regiment"": ""General's Regiment"", ""reinforced"": true, ""notes"": []}, {""name"": ""Khinerai Heartrenders"", ""points"": 100, ""models"": 5, ""regiment"": ""General's Regiment"", ""reinforced"": false, ""notes"": []}, {""name"": ""Khinerai Lifetakers"", ""points"": 100, ""models"": 5, ""regiment"": ""General's Regiment"", ""reinforced"": false, ""notes"": []}, {""name"": ""The Shadow Queen"", ""points"": 0, ""models"": 1, ""regiment"": ""General's Regiment"", ""reinforced"": false, ""notes"": []}, {""name"": ""Slaughter Queen on Cauldron of Blood"", ""points"": 280, ""models"": 1, ""regiment"": ""Regiment 1"", ""reinforced"": false, ""notes"": [""Hand of Khaine"", ""Witchbrew""]}, {""name"": ""Blood Hags"", ""points"": 280, ""models"": 20, ""regiment"": ""Regiment 1"", ""reinforced"": true, ""notes"": []}, {""name"": ""Sisters of Slaughter"", ""points"": 110, ""models"": 10, ""regiment"": ""Regiment 1"", ""reinforced"": false, ""notes"": []}, {""name"": ""Khinerai Lifetakers"", ""points"": 100, ""models"": 5, ""regiment"": ""Auxiliary Units"", ""reinforced"": false, ""notes"": []}, {""name"": ""Shrine of Dark Tribute"", ""points"": 20, ""models"": 1, ""regiment"": ""Faction Terrain"", ""reinforced"": false, ""notes"": []}]"
